sku,product_name,brand,category_l1,category_l2,storage_type,width_cm,height_cm,depth_cm,facing_count,required_width_cm,reason_code,reason,severity,suggested_action,suggested_storage_type,storage_fix_reason,storage_changed
YS1782,Dove Eventone Roll On 50 ml,Dove,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.01106,Barilla Spicy and Tomato (Arrabbiata) Pasta Sauce 400 g,Barilla,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS4035,Barilla Tomato & Balsamic Vinegar Pasta Sauce (Pesto Rosso) 200 g,Barilla,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2381,Fora Gemlik Natural Brined Black Olives 411–460 500 g,Fora,Packaged Foods,Canned / Jarred / Instant Meals,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS0103,Koroplast Airfryer Baking Paper/Natural 20 pcs,Koroplast,Home / Pet,Disposables,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS2018,Asperox Escape to Nature Surface Cleaner Pine & Sandalwood & Lily of the Valley 2.5 L,Asperox,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
53OU5V,Emotion Detox Floral Deodorant 150 ml,Emotion,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS4211,Eyüp Sabri Tuncer Natural Bamboo Charcoal Toothpaste 90 ml,Eyüp,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS2420,Koska Extra Traditional Strawberry Jam 380 g,Koska,Packaged Foods,Breakfast / Spreads,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
5R2C3N,Sera Pre‑Cut Baking Paper 16 Pieces,Sera,Home / Pet,Disposables,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
4P9EY3,Kühne Red Jalapeno Hot Sauce 100 ml,Kühne,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
L80441,Keskinoğlu Kangal Chicken Sucuk 250 g,Keskinoğlu,Dairy / Chilled / Eggs,Deli / Snacking,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS4504,Crispina Dried Crispy Pineapple 20 g,Crispina,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS0554,Tamek Rose Jam 380 g,Tamek,Packaged Foods,Breakfast / Spreads,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2096,Porçöz Dishwasher Cleaner 250 ml,Porçöz,Home / Pet,Cleaning / Laundry,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS4503,Crispina Dried Crispy Banana 20 g,Crispina,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS3145,Nivea Women Roll-on Deodorant Fresh Natural 25 ml,Nivea,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.01151,Pastavilla Neapolitan Pasta Sauce 300 g,Pastavilla,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2948,Pastel Nail Polish 436,Pastel,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS0382,Pastel Nail Polish 27,Pastel,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.06887,Tukaş Apricot Jam 380 g,Tukaş,Packaged Foods,Breakfast / Spreads,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3457,Pastel Nail Polish 249,Pastel,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.05773,Raya Organic Popcorn Kernels 400 g,Raya,Packaged Foods,Pasta / Rice / Grains,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snack_keyword,False
YS0605,Hasata Village Table Pilaf Bulgur 1 kg,Hasata,Packaged Foods,Pasta / Rice / Grains,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS1510,Plastlife Dough Cutter & Spatula,Plastlife,Home / Pet,Household,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
QM436E,Ülker Deluxe Hazelnut Cream Wafer 220 g,Ülker,Snacks,Confectionary,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS4380,Fropie Cajun Spiced & Probiotic Baked Chickpea Chips 50 g,Fropie,Snacks,Salty Snacks,AMBIENT,16,24,5.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS2551,Getwell Princess Band-Aid,Getwell,Personal Care / Baby / Health,Health,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
V9VD55,Boombastic Hazelnut Wafer Bar 40 g,Boombastic,Snacks,Confectionary,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS0804,Saf Nutrition Cranberry & Coconut Bar 50 g,Saf,Snacks,Other Snacks,CHILLED,8,16,2.5,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_snacks_category,True
YS3191,Tempo Super Mix Bar 40 g,Tempo,Snacks,Other Snacks,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS1903,Pronto Furniture Spray Classic 300 ml,Pronto,Home / Pet,Cleaning / Laundry,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
MRK.03857,Bahçeden Peyman Pistachio Bar 27 g,Bahçeden,Snacks,Other Snacks,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS0472,Finehome Single Spice Jar with Spoon and Lockable Lid,Finehome,Home / Pet,Household,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
QL3HQ2,Uniq2go Power Almond and Protein Bar 65 g,Uniq2go,Snacks,Confectionary,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS2943,Eti Petito Sosbom Çikolatalı Krema Dolgulu Kek Pasta 50 g,Eti,Snacks,Confectionary,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
918DD6,Perwoll Sport Renewal Liquid Detergent 54 Washes 2.97 L,Perwoll,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
62N434,Axe Men's Spray Deodorant Dark Temptation XL 200 ml,Axe,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
6K1M2Y,Kellogg's White Chocolate Chip and Pistachio Granola 60 g,Kellogg's,Packaged Foods,Breakfast / Spreads,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snack_keyword,False
SARLIM,Sarıyer Lemonade 1000 ml,Sarıyer,Beverages,Juice / Ice Tea / Sports / Energy,AMBIENT,8,28,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
MRK.03980,Pakmaya Yeast Poğaça Mix 35 g,Pakmaya,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
Q1AP84,Wella Koleston Supreme Infinite Shine Ash Tones Hair Dye 8/18 Light Pearl Ash Blonde,Wella,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.02360,L'Oreal Paris Magic Retouch Concealer Brown Hair Spray 75 ml,L'Oreal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
839E16,L'Oréal Paris Revitalift Filler Replumping Face Serum Mask,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.06828,Everyday Roastery Iced Flat White (Lactose-Free Milk Coffee),Everyday,Ready To Consume,Beverages,AMBIENT,6,14,5.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,CHILLED,chilled_ready_to_consume,True
YS2077,Palette Eye-Catching Colors Hair Dye 1.0 Black 50 ml,Palette,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS1687,Tokana Oven-Baked Triangle Ravioli with Beef 400 g,Tokana,Meat / Seafood,Meat,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,CHILLED,chilled_meat_seafood,True
YS3156,Pannalio Raspberry Cream Cup 220 g,Pannalio,Ready To Consume,Food,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,CHILLED,chilled_ready_to_consume,True
PFL5F2,Air Wick Electric Air Freshener The Breeze of Cleaning Spare Bottle,Air,Home / Pet,Household,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3477,Bbm Food Yogurt & Mint Soup (Yayla) 300 g,Bbm,Ready To Consume,Food,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_ready_to_consume,False
FFI9VX,Dr. Oetker Trileçe with Caramel Sauce 315 g,Dr.,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
AIKSPR,Aiko Spring Roll Sauce 200 ml,Aiko,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2699,Tat Boiled Kidney Beans 800 g,Tat,Packaged Foods,Canned / Jarred / Instant Meals,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS1231,Knorr Gourmet Pirpirim Soup 72 g,Knorr,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_packaged_exception,False
J741KK,Kellogg's Mixed Fruit Granola 60 g,Kellogg's,Packaged Foods,Breakfast / Spreads,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS3709,L'Oréal Paris Revitalift Glassy Skin Moisturizer 50 ml,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.03562,L'Oréal Paris Excellence Creme 8.1 Dark Blonde Ash Hair Dye 268 g,L'Oréal,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
4R44S5,Eti Hazelnut Cream Filled Chocolate 300 g,Eti,Snacks,Confectionary,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS3888,Axe Sunset Fresh Deodorant & Body Spray 150 ml,Axe,Personal Care / Baby / Health,Personal Care / Beauty,CHILLED,6,16,6.0,1,7,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS3254,Onefis Kavala Cookie 230 g,Onefis,Snacks,Confectionary,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS3780,Caravelli Sriracha Sauce 475 g,Caravelli,Packaged Foods,Cooking / Condiments / Baking / Herbs / Spices,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS4067,Pınar Lactose-Free Latte 1 L,Pınar,Dairy / Chilled / Eggs,Milk,CHILLED,8,22,8.0,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,CHILLED,chilled_dairy_category,False
YS1105,Vaseline Lip Care Balm Cherry Blush 4.8 g,Vaseline,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
412147,Wella Koleston Intense Hair Dye 6/7 Chocolate Brown,Wella,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
MRK.05056,Schogetten Strawberry Yogurt Chocolate 100 g,Schogetten,Snacks,Confectionary,CHILLED,8,16,2.5,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_snacks_category,True
YS4437,Master Nut Snack Mix Nuts 180 g,Master,Snacks,Salty Snacks,AMBIENT,20,30,7.0,1,22,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS2019,Asperox Ocean Blue Surface Cleaner Cedar & Geranium & Patchouli 2.5 L,Asperox,Home / Pet,Cleaning / Laundry,CHILLED,10,34,10.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS1781,Rexona Men Ultra Recharge Roll-On 50 ml,Rexona,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
YS1207,Biscotti Almond Crunch 125 g,Biscotti,Snacks,Salty Snacks,AMBIENT,16,24,5.0,1,18,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
U9947U,Cook Poop Bag Kit 30 Rolls,Cook,Home / Pet,Pet,CHILLED,10,18,8.0,1,11,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_nonfood_category,True
YS1030,Reis Osmancık Rice 500 g,Reis,Packaged Foods,Pasta / Rice / Grains,AMBIENT,10,18,8.0,1,11,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
N2LM66,Uniq2go Sweet and Sour Strawberry Probiotic Protein Bar 38 g,Uniq2go,Snacks,Other Snacks,CHILLED,8,16,2.5,1,9,no_matching_storage_shelf,CHILLED storage için uygun raf/dolap yok.,high,CHILLED ürünler için uygun zone/fixture kapasitesi oluştur. Algida ve dolapları dekor değil ürün fixture modülü yap.,AMBIENT,ambient_snacks_category,True
MRK.05697,Dimes Chocolate Milkshake 310 ml,Dimes,Beverages,Specialty,AMBIENT,12,20,3.0,1,13,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snack_keyword,False
YS0452,Time Wafer Strawberry Cream Wafer 128 g,Time,Snacks,Confectionary,AMBIENT,8,16,2.5,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_snacks_category,False
YS4510,Sarıyer Sugar-Free Cola 330 ml,Sarıyer,Beverages,Soft Drinks / Mixers,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_beverage_category,False
YS3127,Dr. Oetker Sweeten to Your Taste Cocoa Dessert Sauce 39 g,Dr.,Packaged Foods,Desserts,AMBIENT,8,12,8.0,1,9,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_packaged_foods,False
YS2374,OGX Rosemary Mint Purifying Shampoo 385 ml,OGX,Personal Care / Baby / Health,Personal Care / Beauty,AMBIENT,6,16,6.0,1,7,not_returned_by_engine_but_not_placed,not_returned_by_engine_but_not_placed,medium,Ürünü manuel kontrol et; shelf/storage/capacity kısıtlarından hangisine takıldığını doğrula.,AMBIENT,ambient_nonfood_category,False
